13-08-16 0:00;07-09-16 0:00;1;135;0;0;0
31-08-16 0:00;09-09-16 0:00;8;142;0;0;1
02-09-16 0:00;09-09-16 0:00;11;147;0;0;1
24-07-16 0:00;09-09-16 0:00;9;138;0;0;2
22-07-16 0:00;09-09-16 0:00;15;135;0;0;0
16-08-16 0:00;09-09-16 0:00;12;149;0;0;0
02-09-16 0:00;09-09-16 0:00;22;146;0;0;0
16-07-16 0:00;10-09-16 0:00;2;148;0;0;0
02-08-16 0:00;10-09-16 0:00;27;145;0;0;0
26-08-16 0:00;10-09-16 0:00;26;142;0;0;0
18-08-16 0:00;10-09-16 0:00;9;147;0;0;0
21-07-16 0:00;11-09-16 0:00;12;142;0;0;0
04-08-16 0:00;11-09-16 0:00;5;136;0;0;2
10-08-16 0:00;11-09-16 0:00;4;136;0;1;0
05-08-16 0:00;14-09-16 0:00;1;141;0;0;0
21-08-16 0:00;14-09-16 0:00;1;140;0;0;0
26-07-16 0:00;14-09-16 0:00;1;142;0;0;0
18-08-16 0:00;16-09-16 0:00;8;135;0;0;0
08-09-16 0:00;16-09-16 0:00;21;144;0;0;1
22-08-16 0:00;16-09-16 0:00;16;139;0;0;0
09-08-16 0:00;16-09-16 0:00;12;140;0;0;1
24-08-16 0:00;16-09-16 0:00;16;146;0;1;0
04-09-16 0:00;16-09-16 0:00;19;136;0;0;0
22-07-16 0:00;17-09-16 0:00;23;139;0;0;0
30-08-16 0:00;17-09-16 0:00;3;143;0;0;0
23-08-16 0:00;17-09-16 0:00;2;148;0;0;0
13-09-16 0:00;18-09-16 0:00;18;145;0;0;2
24-08-16 0:00;18-09-16 0:00;2;135;0;0;0
23-08-16 0:00;19-09-16 0:00;1;137;0;0;0
27-08-16 0:00;21-09-16 0:00;19;138;0;0;0
10-09-16 0:00;23-09-16 0:00;26;135;0;0;0
05-08-16 0:00;23-09-16 0:00;27;146;0;0;1
10-08-16 0:00;23-09-16 0:00;2;141;0;0;0
04-08-16 0:00;23-09-16 0:00;1;140;0;1;0
06-09-16 0:00;23-09-16 0:00;2;147;0;0;2
27-08-16 0:00;23-09-16 0:00;2;146;0;0;0
09-09-16 0:00;23-09-16 0:00;2;144;0;1;1
02-08-16 0:00;23-09-16 0:00;2;146;0;0;0
08-09-16 0:00;23-09-16 0:00;1;148;0;0;0
17-08-16 0:00;24-09-16 0:00;1;137;0;1;0
30-07-16 0:00;24-09-16 0:00;1;144;0;0;0
16-08-16 0:00;24-09-16 0:00;1;142;0;0;0
31-07-16 0:00;26-09-16 0:00;4;147;0;1;1
13-09-16 0:00;26-09-16 0:00;4;142;0;0;0
09-09-16 0:00;26-09-16 0:00;2;146;0;1;0
11-08-16 0:00;26-09-16 0:00;1;137;0;0;2
18-09-16 0:00;26-09-16 0:00;1;137;0;0;1
27-08-16 0:00;26-09-16 0:00;1;149;0;0;0
07-08-16 0:00;26-09-16 0:00;1;143;0;1;0
01-08-16 0:00;26-09-16 0:00;1;144;0;0;0
16-09-16 0:00;26-09-16 0:00;1;143;0;0;0
13-09-16 0:00;29-09-16 0:00;29;142;0;0;0
23-08-16 0:00;29-09-16 0:00;29;144;0;0;0
31-08-16 0:00;29-09-16 0:00;2;140;0;0;0
25-09-16 0:00;30-09-16 0:00;14;145;0;1;0
18-08-16 0:00;30-09-16 0:00;19;143;0;1;0
01-09-16 0:00;30-09-16 0:00;9;143;0;0;0
06-08-16 0:00;30-09-16 0:00;8;135;0;1;0
23-08-16 0:00;01-10-16 0:00;2;140;0;0;2
31-08-16 0:00;01-10-16 0:00;24;144;0;0;0
15-08-16 0:00;02-10-16 0:00;13;138;0;0;2
23-09-16 0:00;02-10-16 0:00;9;144;0;0;2
01-09-16 0:00;02-10-16 0:00;8;149;0;0;0
04-09-16 0:00;02-10-16 0:00;5;135;0;1;0
24-08-16 0:00;02-10-16 0:00;25;149;0;0;0
11-09-16 0:00;02-10-16 0:00;1;145;0;0;0
13-09-16 0:00;02-10-16 0:00;1;144;0;0;0
30-09-16 0:00;04-10-16 0:00;4;148;0;0;0
15-09-16 0:00;04-10-16 0:00;1;147;0;0;0
06-09-16 0:00;06-10-16 0:00;5;146;0;0;0
09-08-16 0:00;06-10-16 0:00;12;140;0;0;0
03-09-16 0:00;08-10-16 0:00;1;148;0;0;0
20-09-16 0:00;08-10-16 0:00;16;139;0;0;0
17-08-16 0:00;08-10-16 0:00;20;136;0;0;0
19-08-16 0:00;08-10-16 0:00;29;140;0;0;1
01-09-16 0:00;08-10-16 0:00;16;143;0;0;1
29-08-16 0:00;08-10-16 0:00;5;145;0;0;0
19-08-16 0:00;09-10-16 0:00;3;135;0;0;0
26-08-16 0:00;09-10-16 0:00;4;135;0;0;0
14-09-16 0:00;09-10-16 0:00;1;144;0;0;0
06-10-16 0:00;10-10-16 0:00;1;146;0;0;0
10-10-16 0:00;12-10-16 0:00;1;142;0;0;0
12-10-16 0:00;12-10-16 0:00;1;149;0;0;0
30-09-16 0:00;12-10-16 0:00;1;148;0;0;2
04-10-16 0:00;12-10-16 0:00;1;139;0;0;0
08-09-16 0:00;12-10-16 0:00;1;138;0;0;0
06-09-16 0:00;14-10-16 0:00;6;142;0;0;0
16-08-16 0:00;14-10-16 0:00;3;137;0;0;0
25-09-16 0:00;14-10-16 0:00;1;136;0;0;0
21-09-16 0:00;14-10-16 0:00;1;147;0;0;1
02-10-16 0:00;14-10-16 0:00;1;143;0;0;2
11-10-16 0:00;14-10-16 0:00;1;143;0;1;0
16-08-16 0:00;14-10-16 0:00;1;144;0;0;0
24-08-16 0:00;14-10-16 0:00;1;143;0;0;1
22-09-16 0:00;14-10-16 0:00;1;135;0;0;2
14-09-16 0:00;14-10-16 0:00;1;135;0;1;0
10-10-16 0:00;14-10-16 0:00;1;142;0;0;0
29-08-16 0:00;14-10-16 0:00;1;139;0;0;0
05-09-16 0:00;14-10-16 0:00;1;148;0;0;0
25-09-16 0:00;14-10-16 0:00;1;142;0;0;1
06-09-16 0:00;14-10-16 0:00;1;142;0;0;0
09-09-16 0:00;16-10-16 0:00;1;148;0;0;0
31-08-16 0:00;16-10-16 0:00;1;137;0;0;0
23-08-16 0:00;16-10-16 0:00;1;136;0;0;0
23-09-16 0:00;18-10-16 0:00;26;146;0;0;0
25-08-16 0:00;18-10-16 0:00;30;138;0;0;2
07-10-16 0:00;18-10-16 0:00;20;144;0;0;0
23-09-16 0:00;18-10-16 0:00;18;135;0;0;0
19-09-16 0:00;18-10-16 0:00;1;135;0;0;0
16-09-16 0:00;18-10-16 0:00;23;140;0;0;0
21-09-16 0:00;18-10-16 0:00;4;148;0;0;0
24-09-16 0:00;19-10-16 0:00;9;144;0;1;1
16-10-16 0:00;19-10-16 0:00;3;138;0;0;0
12-09-16 0:00;19-10-16 0:00;3;144;0;0;1
05-10-16 0:00;19-10-16 0:00;1;139;0;0;0
26-09-16 0:00;19-10-16 0:00;1;147;0;1;0
21-09-16 0:00;19-10-16 0:00;1;135;0;0;0
27-09-16 0:00;21-10-16 0:00;1;140;0;0;0
21-09-16 0:00;21-10-16 0:00;1;146;0;0;0
25-08-16 0:00;21-10-16 0:00;1;146;0;0;1
05-09-16 0:00;21-10-16 0:00;1;136;0;0;0
28-09-16 0:00;23-10-16 0:00;25;135;0;0;0
24-09-16 0:00;23-10-16 0:00;26;138;0;0;0
06-09-16 0:00;23-10-16 0:00;26;148;0;0;0
12-10-16 0:00;24-10-16 0:00;14;144;0;0;2
24-10-16 0:00;24-10-16 0:00;2;135;0;0;0
04-10-16 0:00;24-10-16 0:00;2;149;0;0;0
10-09-16 0:00;24-10-16 0:00;2;145;0;0;0
03-09-16 0:00;24-10-16 0:00;1;142;0;0;0
16-09-16 0:00;24-10-16 0:00;1;136;0;1;0
11-10-16 0:00;24-10-16 0:00;1;144;0;0;0
04-09-16 0:00;25-10-16 0:00;10;143;0;0;2
14-10-16 0:00;25-10-16 0:00;1;136;0;0;0
30-09-16 0:00;25-10-16 0:00;1;143;0;0;0
02-09-16 0:00;25-10-16 0:00;1;137;0;0;0
24-10-16 0:00;25-10-16 0:00;1;138;0;0;0
22-09-16 0:00;25-10-16 0:00;1;138;0;0;0
06-09-16 0:00;27-10-16 0:00;16;148;0;0;0
14-10-16 0:00;27-10-16 0:00;22;141;0;0;0
16-09-16 0:00;27-10-16 0:00;20;145;0;0;0
03-09-16 0:00;27-10-16 0:00;1;137;0;0;0
19-09-16 0:00;27-10-16 0:00;1;144;0;0;0
16-10-16 0:00;27-10-16 0:00;1;139;0;0;0
20-10-16 0:00;27-10-16 0:00;1;144;0;0;0
13-10-16 0:00;27-10-16 0:00;1;147;0;0;0
26-09-16 0:00;27-10-16 0:00;1;136;0;0;0
01-10-16 0:00;29-10-16 0:00;1;145;0;0;0
10-09-16 0:00;29-10-16 0:00;13;142;0;0;0
01-09-16 0:00;29-10-16 0:00;30;135;0;0;0
20-10-16 0:00;29-10-16 0:00;3;135;0;0;0
05-10-16 0:00;29-10-16 0:00;17;145;0;0;1
27-10-16 0:00;29-10-16 0:00;1;148;0;1;1
28-10-16 0:00;29-10-16 0:00;1;144;0;0;2
19-10-16 0:00;29-10-16 0:00;1;144;0;1;0
15-09-16 0:00;29-10-16 0:00;1;146;0;0;2
28-10-16 0:00;29-10-16 0:00;1;137;0;0;1
15-10-16 0:00;29-10-16 0:00;1;147;0;0;0
06-10-16 0:00;29-10-16 0:00;1;148;0;0;0
02-09-16 0:00;29-10-16 0:00;1;145;0;0;1
17-10-16 0:00;29-10-16 0:00;1;140;0;0;1
16-09-16 0:00;29-10-16 0:00;1;141;0;0;2
13-10-16 0:00;29-10-16 0:00;1;136;0;1;1
13-09-16 0:00;29-10-16 0:00;1;135;0;0;0
27-10-16 0:00;29-10-16 0:00;1;146;0;1;0
23-10-16 0:00;31-10-16 0:00;2;141;0;0;0
18-10-16 0:00;31-10-16 0:00;1;139;0;0;0
20-10-16 0:00;01-11-16 0:00;1;143;0;0;0
20-10-16 0:00;01-11-16 0:00;1;148;0;0;0
23-10-16 0:00;01-11-16 0:00;1;140;0;0;0
08-10-16 0:00;01-11-16 0:00;1;144;0;0;0
28-10-16 0:00;01-11-16 0:00;1;147;0;0;0
04-10-16 0:00;03-11-16 0:00;4;149;0;0;0
22-10-16 0:00;05-11-16 0:00;25;139;0;0;0
09-09-16 0:00;05-11-16 0:00;1;138;0;0;0
30-10-16 0:00;05-11-16 0:00;1;143;0;0;0
12-10-16 0:00;05-11-16 0:00;1;146;0;0;0
27-10-16 0:00;05-11-16 0:00;1;142;0;0;0
01-10-16 0:00;05-11-16 0:00;1;137;0;0;0
09-10-16 0:00;05-11-16 0:00;1;149;0;0;0
02-11-16 0:00;07-11-16 0:00;1;138;0;1;0
09-10-16 0:00;09-11-16 0:00;25;140;0;0;0
26-10-16 0:00;09-11-16 0:00;12;136;0;0;0
22-09-16 0:00;09-11-16 0:00;4;141;0;0;0
